definition,left_variant,right_variant,segment_type,segment_value,n_races,left_rmse,right_rmse,rmse_difference,ci_low,ci_high,interval_spans_zero,interval_available,verdict,races_favouring_left,races_favouring_right,small_sample,resampling_unit,n_clusters,bootstrap_resamples,bootstrap_seed,nesting,terms_added,terms_removed,left_components,right_components
generals_only,baseline,baseline_timing,incumbent_status,GOP_Incumbent,89,12.49664,11.45272,1.04392,-0.795779,2.624744,True,True,undecided,35,54,False,election_date,6,10000,20260912,non-nested,ballot_timing,pres_elec,,
generals_only,baseline,baseline_timing,incumbent_status,No_Incumbent,89,15.745833,14.796361,0.949472,-0.793946,3.028512,True,True,undecided,37,52,False,election_date,6,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,pooled,all,413,15.007609,14.236727,0.770881,-0.30045,2.101876,True,True,undecided,184,229,False,election_date,23,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,is_special,False,389,14.187078,13.426479,0.760599,-0.451086,2.230151,True,True,undecided,175,214,False,election_date,6,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,is_special,True,24,24.768959,23.79032,0.978639,0.035153,1.703985,False,True,baseline_timing lower,9,15,False,election_date,17,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,ballot_timing,midterm_dem_pres,161,12.616423,13.0234,-0.406977,-1.215718,0.096641,True,True,undecided,73,88,False,election_date,2,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,ballot_timing,midterm_gop_pres,71,18.646223,14.380931,4.265292,,,,False,undecided,24,47,False,election_date,1,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,ballot_timing,presidential,157,13.350453,13.386589,-0.036136,-0.164395,0.059063,True,True,undecided,78,79,False,election_date,3,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,ballot_timing,special,24,24.768959,23.79032,0.978639,0.035153,1.703985,False,True,baseline_timing lower,9,15,False,election_date,17,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,office,State Representative,313,15.410833,14.634329,0.776504,-0.263625,1.994815,True,True,undecided,139,174,False,election_date,16,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,office,State Senate,100,13.668848,12.913349,0.755499,-0.478357,2.504005,True,True,undecided,45,55,False,election_date,14,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,pres_elec,False,256,15.938905,14.733855,1.20505,-0.491215,3.186919,True,True,undecided,106,150,False,election_date,20,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,pres_elec,True,157,13.350453,13.386589,-0.036136,-0.164395,0.059063,True,True,undecided,78,79,False,election_date,3,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,no_dem_candidate,False,413,15.007609,14.236727,0.770881,-0.30045,2.101876,True,True,undecided,184,229,False,election_date,23,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,incumbent_status,Dem_Incumbent,211,14.159151,13.594411,0.56474,-0.193329,1.639798,True,True,undecided,102,109,False,election_date,6,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,incumbent_status,GOP_Incumbent,89,12.549315,11.443571,1.105744,-0.72508,2.698597,True,True,undecided,38,51,False,election_date,6,10000,20260912,non-nested,ballot_timing,pres_elec,,
two_party_or_strongest,baseline,baseline_timing,incumbent_status,No_Incumbent,113,18.021986,17.104351,0.917635,-0.342997,2.454746,True,True,undecided,44,69,False,election_date,23,10000,20260912,non-nested,ballot_timing,pres_elec,,
generals_only,baseline_national_env,baseline_timing,pooled,all,240,12.983765,13.060498,-0.076733,-0.178177,0.05208,True,True,undecided,123,117,False,election_date,4,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
generals_only,baseline_national_env,baseline_timing,is_special,False,240,12.983765,13.060498,-0.076733,-0.178177,0.05208,True,True,undecided,123,117,False,election_date,4,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
generals_only,baseline_national_env,baseline_timing,ballot_timing,midterm_dem_pres,70,11.61044,11.892758,-0.282318,,,,False,undecided,38,32,False,election_date,1,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
generals_only,baseline_national_env,baseline_timing,ballot_timing,midterm_gop_pres,71,14.331198,14.427086,-0.095888,,,,False,undecided,32,39,False,election_date,1,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
generals_only,baseline_national_env,baseline_timing,ballot_timing,presidential,99,12.886601,12.815611,0.07099,0.029561,0.101999,False,True,baseline_timing lower,53,46,False,election_date,2,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
generals_only,baseline_national_env,baseline_timing,office,State Representative,184,13.498147,13.517197,-0.01905,-0.100753,0.07458,True,True,undecided,92,92,False,election_date,4,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
generals_only,baseline_national_env,baseline_timing,office,State Senate,56,11.127477,11.432172,-0.304695,-0.44549,-0.076576,False,True,baseline_national_env lower,31,25,False,election_date,4,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
generals_only,baseline_national_env,baseline_timing,pres_elec,False,141,13.051554,13.229731,-0.178177,-0.282318,-0.095888,False,True,baseline_national_env lower,70,71,False,election_date,2,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
generals_only,baseline_national_env,baseline_timing,pres_elec,True,99,12.886601,12.815611,0.07099,0.029561,0.101999,False,True,baseline_timing lower,53,46,False,election_date,2,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
generals_only,baseline_national_env,baseline_timing,no_dem_candidate,False,240,12.983765,13.060498,-0.076733,-0.178177,0.05208,True,True,undecided,123,117,False,election_date,4,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
generals_only,baseline_national_env,baseline_timing,incumbent_status,Dem_Incumbent,120,12.721551,12.629614,0.091937,-0.052242,0.252491,True,True,undecided,59,61,False,election_date,4,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
generals_only,baseline_national_env,baseline_timing,incumbent_status,GOP_Incumbent,58,11.885928,11.628022,0.257906,0.059329,0.388395,False,True,baseline_timing lower,30,28,False,election_date,4,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
generals_only,baseline_national_env,baseline_timing,incumbent_status,No_Incumbent,62,14.393237,15.002847,-0.60961,-1.242948,0.206558,True,True,undecided,34,28,False,election_date,4,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,pooled,all,253,14.069439,13.398731,0.670708,-0.097297,2.708434,True,True,undecided,122,131,False,election_date,14,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,is_special,False,240,13.014877,13.050748,-0.03587,-0.145267,0.095226,True,True,undecided,116,124,False,election_date,4,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,is_special,True,13,26.930455,18.693466,8.236989,-0.670677,18.572249,True,True,undecided,6,7,False,election_date,10,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,ballot_timing,midterm_dem_pres,70,11.665171,11.911553,-0.246382,,,,False,undecided,43,27,False,election_date,1,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,ballot_timing,midterm_gop_pres,71,14.351361,14.380931,-0.029569,,,,False,undecided,32,39,False,election_date,1,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,ballot_timing,presidential,99,12.911619,12.816393,0.095226,0.014368,0.154553,False,True,baseline_timing lower,41,58,False,election_date,2,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,ballot_timing,special,13,26.930455,18.693466,8.236989,-0.670677,18.572249,True,True,undecided,6,7,False,election_date,10,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,office,State Representative,192,14.187259,13.983806,0.203453,-0.247749,1.021757,True,True,undecided,86,106,False,election_date,10,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,office,State Senate,61,13.691981,11.362206,2.329775,-0.490172,8.866419,True,True,undecided,36,25,False,election_date,8,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,pres_elec,False,154,14.765889,13.760083,1.005806,-0.212203,8.231562,True,True,undecided,81,73,False,election_date,12,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,pres_elec,True,99,12.911619,12.816393,0.095226,0.014368,0.154553,False,True,baseline_timing lower,41,58,False,election_date,2,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,no_dem_candidate,False,253,14.069439,13.398731,0.670708,-0.097297,2.708434,True,True,undecided,122,131,False,election_date,14,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,incumbent_status,Dem_Incumbent,120,12.754309,12.637811,0.116499,-0.037116,0.261136,True,True,undecided,55,65,False,election_date,4,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,incumbent_status,GOP_Incumbent,58,11.871285,11.564687,0.306598,0.069156,0.459676,False,True,baseline_timing lower,27,31,False,election_date,4,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
two_party_or_strongest,baseline_national_env,baseline_timing,incumbent_status,No_Incumbent,75,17.276825,15.704492,1.572333,-0.668639,6.036404,True,True,undecided,40,35,False,election_date,14,10000,20260912,non-nested,ballot_timing,"national_env,pres_elec",,
generals_only,baseline_year,baseline_timing,pooled,all,389,13.560278,13.422106,0.138172,-0.648824,0.935702,True,True,undecided,203,186,False,election_date,6,10000,20260912,non-nested,ballot_timing,1|election_date,,
generals_only,baseline_year,baseline_timing,is_special,False,389,13.560278,13.422106,0.138172,-0.648824,0.935702,True,True,undecided,203,186,False,election_date,6,10000,20260912,non-nested,ballot_timing,1|election_date,,
generals_only,baseline_year,baseline_timing,ballot_timing,midterm_dem_pres,161,12.370572,13.000861,-0.630289,-0.74107,-0.468248,False,True,baseline_year lower,86,75,False,election_date,2,10000,20260912,non-nested,ballot_timing,1|election_date,,
generals_only,baseline_year,baseline_timing,ballot_timing,midterm_gop_pres,71,15.745995,14.427086,1.318909,,,,False,undecided,32,39,False,election_date,1,10000,20260912,non-nested,ballot_timing,1|election_date,,
generals_only,baseline_year,baseline_timing,ballot_timing,presidential,157,13.658315,13.37573,0.282585,-0.981137,1.341583,True,True,undecided,85,72,False,election_date,3,10000,20260912,non-nested,ballot_timing,1|election_date,,
generals_only,baseline_year,baseline_timing,office,State Representative,298,13.984496,13.924425,0.060072,-0.674085,0.784228,True,True,undecided,155,143,False,election_date,6,10000,20260912,non-nested,ballot_timing,1|election_date,,
generals_only,baseline_year,baseline_timing,office,State Senate,91,12.067145,11.626227,0.440917,-0.673221,1.610281,True,True,undecided,48,43,False,election_date,6,10000,20260912,non-nested,ballot_timing,1|election_date,,
generals_only,baseline_year,baseline_timing,pres_elec,False,232,13.49353,13.4534,0.04013,-0.671495,0.820153,True,True,undecided,118,114,False,election_date,3,10000,20260912,non-nested,ballot_timing,1|election_date,,
generals_only,baseline_year,baseline_timing,pres_elec,True,157,13.658315,13.37573,0.282585,-0.981137,1.341583,True,True,undecided,85,72,False,election_date,3,10000,20260912,non-nested,ballot_timing,1|election_date,,
generals_only,baseline_year,baseline_timing,no_dem_candidate,False,389,13.560278,13.422106,0.138172,-0.648824,0.935702,True,True,undecided,203,186,False,election_date,6,10000,20260912,non-nested,ballot_timing,1|election_date,,
generals_only,baseline_year,baseline_timing,incumbent_status,Dem_Incumbent,211,13.63101,13.581569,0.049441,-0.872071,1.072468,True,True,undecided,118,93,False,election_date,6,10000,20260912,non-nested,ballot_timing,1|election_date,,
generals_only,baseline_year,baseline_timing,incumbent_status,GOP_Incumbent,89,11.863977,11.45272,0.411257,-0.850216,1.090277,True,True,undecided,42,47,False,election_date,6,10000,20260912,non-nested,ballot_timing,1|election_date,,
generals_only,baseline_year,baseline_timing,incumbent_status,No_Incumbent,89,14.914711,14.796361,0.11835,-1.032132,1.453707,True,True,undecided,43,46,False,election_date,6,10000,20260912,non-nested,ballot_timing,1|election_date,,
two_party_or_strongest,baseline_year,baseline_timing,pooled,all,413,14.34429,14.236727,0.107562,-0.667099,0.86982,True,True,undecided,215,198,False,election_date,23,10000,20260912,non-nested,ballot_timing,1|election_date,,
two_party_or_strongest,baseline_year,baseline_timing,is_special,False,389,13.559792,13.426479,0.133313,-0.689288,0.983036,True,True,undecided,201,188,False,election_date,6,10000,20260912,non-nested,ballot_timing,1|election_date,,
two_party_or_strongest,baseline_year,baseline_timing,is_special,True,24,23.676366,23.79032,-0.113955,-0.318066,0.094384,True,True,undecided,14,10,False,election_date,17,10000,20260912,non-nested,ballot_timing,1|election_date,,
